,accelerometer-x,accelerometer-y,accelerometer-z,location-latitude,location-longitude,time,crash
,0.013025723251793533,0.014527761845197528,0.0356231020450592,,,2024-04-10T15:23:02.1955023Z,false
,-0.014690295463148503,0.005559205029718578,0.04759294130206108,,,2024-04-10T15:23:02.2455135Z,false
,0.01551461745807901,0.0043120727791450915,0.0398147085160017,,,2024-04-10T15:23:02.2955233Z,false
,0.0075020827258005735,-0.0038731516389176246,0.038169279396533966,,,2024-04-10T15:23:02.3455334Z,false
,-0.004938716777507216,0.010764007131196558,0.03787468036413193,,,2024-04-10T15:23:02.3955443Z,false
,0.0041387072399258614,0.016514332552533595,0.043565585482120514,,,2024-04-10T15:23:02.4455542Z,false
,0.0008785181338898837,-0.006713928022794425,0.04431377350091934,,,2024-04-10T15:23:02.4955653Z,false
,0.007235485945176333,0.016032503852341323,0.043270401927828786,,,2024-04-10T15:23:02.5455754Z,false
,0.011362721943017094,0.003983114819414914,0.04955108963251113,,,2024-04-10T15:23:02.5955853Z,false
,-0.014671937822550534,-0.000047054012119770045,0.044911739394068714,,,2024-04-10T15:23:02.6455962Z,false
,0.013195033670403063,0.0070345017466694115,0.04131868333816528,,,2024-04-10T15:23:02.6956065Z,false
,0.012754779089614749,0.010532700859662144,0.04236439299881458,,,2024-04-10T15:23:02.7456174Z,false
,0.0013835450465790927,-0.004987159029114991,0.04206161065995693,,,2024-04-10T15:23:02.7956273Z,false
,0.007194185820408165,0.010067293571308254,0.038622283861041065,,,2024-04-10T15:23:02.8456374Z,false
,-0.008009959182702005,0.0028957031751982868,0.03547463348507881,,,2024-04-10T15:23:02.8956483Z,false
,0.000001625701505690813,0.0071360989576205605,0.04265431585609913,,,2024-04-10T15:23:02.9456584Z,false
,-0.0002907448411919176,0.01355025858255103,0.02933072390258312,,,2024-04-10T15:23:02.9956692Z,false
,-0.0014924487811513243,0.0031556875519454476,0.038167525830864905,,,2024-04-10T15:23:03.0456786Z,false
,-0.00042072789641097184,0.01091422925684601,0.03921382001340389,,,2024-04-10T15:23:03.0956887Z,false
,0.01245329365869984,0.012079583241790532,0.031878654819726945,,,2024-04-10T15:23:03.1456998Z,false
,-0.005952953587658703,0.004087068384233862,0.036513913404941555,,,2024-04-10T15:23:03.1957097Z,false
,0.006923241658229381,0.007359459384717047,0.035918285599350924,,,2024-04-10T15:23:03.2457206Z,false
,-0.004311798784509301,0.007511836934834718,0.03817454009354114,,,2024-04-10T15:23:03.295731Z,false
,0.011029526199586689,0.0011707425461150705,0.03952420113682747,,,2024-04-10T15:23:03.3457418Z,false
,0.02209989586621523,0.0074459868906997136,0.03758651107251644,,,2024-04-10T15:23:03.3957517Z,false
,0.004800221622269601,0.0022756898470222948,0.03579612052440643,,,2024-04-10T15:23:03.4457618Z,false
,0.003603449585754424,-0.007813505028840154,0.04207856179475784,,,2024-04-10T15:23:03.495773Z,false
,-0.009793609462771564,-0.0004290755996480584,0.04835574236810207,,,2024-04-10T15:23:03.5457828Z,false
,-0.003227072287723422,0.011250913865305483,0.04700900393426418,,,2024-04-10T15:23:03.5957937Z,false
,-0.0005071640708483755,0.009005399960838257,0.03742810564041137,,,2024-04-10T15:23:03.6458038Z,false
,-0.0025442776553332804,0.0036226840091869235,0.031734277912974354,,,2024-04-10T15:23:03.6958136Z,false
,0.007810600685700774,0.0010304938252083957,0.0419102194905281,,,2024-04-10T15:23:03.7458248Z,false
,0.0036337899250909684,0.009892996450327336,0.04565291315019131,,,2024-04-10T15:23:03.795835Z,false
,0.011680044263880699,-0.003580963759310543,0.029492636466026304,,,2024-04-10T15:23:03.8458458Z,false
,0.015735073542036116,0.0047290926148183645,0.04101648552119732,,,2024-04-10T15:23:03.8958556Z,false
,0.009939429407939314,0.01232900969190523,0.039219665232300756,,,2024-04-10T15:23:03.9458657Z,false
,0.007973645760305225,0.0042587716893292965,0.04176350449621677,,,2024-04-10T15:23:03.9958769Z,false
,0.006156659466214478,0.007103676259052008,0.04236380847692489,,,2024-04-10T15:23:04.045887Z,false
,0.013865370680019258,-0.0002982705605216324,0.040566988188028334,,,2024-04-10T15:23:04.0958979Z,false
,0.013754092325270174,0.017488949738349763,0.04924713824987411,,,2024-04-10T15:23:04.145908Z,false
,-0.0016022110322490334,0.008357457446120679,0.03727145377397537,,,2024-04-10T15:23:04.195918Z,false
,0.021858214331138878,0.0007677147031761706,0.03666822718381881,,,2024-04-10T15:23:04.245929Z,false
,-0.012608575551956892,0.01636131568159908,0.036219314372539516,,,2024-04-10T15:23:04.295939Z,false
,-0.0005088445712812244,-0.00016023206301033497,0.03532382683753967,,,2024-04-10T15:23:04.34595Z,false
,,,,50.11166707701173,14.390570265515187,2024-04-10T15:23:04.379741Z,
,0.007731233572866768,0.012557429886609316,0.04295476010739803,,,2024-04-10T15:23:04.39596Z,false
,0.0008515935943461954,0.001003404888883233,0.03980944781899452,,,2024-04-10T15:23:04.4459702Z,false
,-0.0055116395609453315,0.014548457573354243,0.033519992285966874,,,2024-04-10T15:23:04.495981Z,false
,0.003752758395951241,0.011140146967209875,0.034270518392324444,,,2024-04-10T15:23:04.545991Z,false
,0.014999781537428498,0.013126863805018365,0.04354688078165054,,,2024-04-10T15:23:04.596002Z,false
,-0.00197740102019161,0.006711571668926626,0.056577627268433565,,,2024-04-10T15:23:04.6460122Z,false
,0.005408672376815229,-0.004794449468608945,0.04310907388627529,,,2024-04-10T15:23:04.696023Z,false
,-0.006137388510163873,0.0188805502272211,0.03502805876135826,,,2024-04-10T15:23:04.746033Z,false
,0.006192077839467674,0.01616944637130946,0.03906768954098224,,,2024-04-10T15:23:04.796043Z,false
,-0.006780874045472592,0.019586926664598284,0.039512510699033734,,,2024-04-10T15:23:04.8460541Z,false
,0.01376512517593801,-0.00831155421147123,0.048643911659717556,,,2024-04-10T15:23:04.896064Z,false
,0.012830693870037794,0.005522581080067902,0.04550152198076248,,,2024-04-10T15:23:04.946075Z,false
,0.0009756766317412257,0.00909061229256913,0.025447160467505454,,,2024-04-10T15:23:04.996085Z,false
,0.010159721095114945,0.006822393365949392,0.04624912547767162,,,2024-04-10T15:23:05.0460946Z,false
,-0.010994710614532232,0.009649707480054347,0.03547697157263756,,,2024-04-10T15:23:05.0961055Z,false
,-0.004836461979430168,0.008631196353584527,0.039216742622852324,,,2024-04-10T15:23:05.1461158Z,false
,0.00899515256145969,0.009061623660102486,0.04101531647741794,,,2024-04-10T15:23:05.1961267Z,false
,0.002221237979736179,0.010096720595192163,0.045052609169483185,,,2024-04-10T15:23:05.2461366Z,false
,0.0021211386061273513,0.004755633561871945,0.044753918483853336,,,2024-04-10T15:23:05.2961467Z,false
,0.015722524587716908,0.021490732725616545,0.033382629641890524,,,2024-04-10T15:23:05.3461578Z,false
,0.007858586279582231,0.005261263262759894,0.035626609176397324,,,2024-04-10T15:23:05.3961677Z,false
,-0.01702127742767334,0.010569105613604187,0.05508066670894622,,,2024-04-10T15:23:05.4461786Z,false
,0.009050627342052758,0.0024973149747587737,0.038625790992379186,,,2024-04-10T15:23:05.4961887Z,false
,-0.007525883726496249,-0.003370462813787162,0.03234744137525558,,,2024-04-10T15:23:05.5461985Z,false
,0.0008238653372041881,0.02777330186013132,0.04147767329216003,,,2024-04-10T15:23:05.5962097Z,false
,0.012976239820569753,0.016978789992816747,0.043723990914225574,,,2024-04-10T15:23:05.6462198Z,false
,0.0064032181058079,0.00013844035631045698,0.04357610687613487,,,2024-04-10T15:23:05.6962307Z,false
,-0.001568893284536898,-0.0035288317132741213,0.041938861063122744,,,2024-04-10T15:23:05.7462405Z,false
,-0.005609656575322151,0.009293222192581743,0.05391103840768337,,,2024-04-10T15:23:05.7962516Z,false
,0.0075766092667356125,0.0065174738689325745,0.04074117571115494,,,2024-04-10T15:23:05.8462618Z,false
,-0.0009003646395169198,0.0028596454811282454,0.057498833766579625,,,2024-04-10T15:23:05.8962716Z,false
,0.015199267898593096,0.003342917219735682,0.04657295060455799,,,2024-04-10T15:23:05.9462828Z,false
,-0.003172620420437306,0.010777816460840403,0.041485856598615645,,,2024-04-10T15:23:05.9962926Z,false
,0.002871646446175873,-0.004246332332864404,0.03804360719025135,,,2024-04-10T15:23:06.0463043Z,false
,0.003511076860874891,-0.0003710800684057176,0.04343231449127197,,,2024-04-10T15:23:06.096314Z,false
,0.0012374145741574465,-0.00167671930687502,0.031010639813542365,,,2024-04-10T15:23:06.1463242Z,false
,-0.010632142646145076,0.016807579878065734,0.028012627041339874,,,2024-04-10T15:23:06.196335Z,false
,0.013293726538214833,0.007421363906096667,0.05149754752516746,,,2024-04-10T15:23:06.2463452Z,false
,0.005120649215672165,0.004839841246604919,0.036084874337911604,,,2024-04-10T15:23:06.296356Z,false
,0.015299641266837714,0.0005584010677412152,0.03847498434484005,,,2024-04-10T15:23:06.3463662Z,false
,-0.0004408391026780009,0.0044838856820948415,0.034139000967144964,,,2024-04-10T15:23:06.396376Z,false
,-0.0006743921302258968,-0.0018460662581026553,0.041321605947613714,,,2024-04-10T15:23:06.4463872Z,false
,-0.008875544769782572,0.0004300254477187991,0.03504325633049011,,,2024-04-10T15:23:06.4963973Z,false
,0.02105022241650149,0.006948156903777271,0.03011456775665283,,,2024-04-10T15:23:06.5464082Z,false
,0.04428319569956511,0.028407215849496424,0.0431347928494215,,,2024-04-10T15:23:06.596418Z,false
,0.0015961831502616405,0.015879888840205966,0.038186230531334873,,,2024-04-10T15:23:06.6464292Z,false
,-0.039962976146582514,-0.027338070514332503,0.036840661141276355,,,2024-04-10T15:23:06.6964393Z,false
,0.00789239721763879,0.012100242437329142,0.03594342004060745,,,2024-04-10T15:23:06.7464492Z,false
,0.017761702265124767,0.013893646926432848,0.04970657245516777,,,2024-04-10T15:23:06.79646Z,false
,-0.03057814841410145,-0.006416077587381005,0.030551790130138395,,,2024-04-10T15:23:06.8464701Z,false
,0.0019709164804778993,-0.0034364041894674297,0.04223053748607635,,,2024-04-10T15:23:06.8964813Z,false
,0.038631709276512265,0.01112160666352138,0.029962007543444632,,,2024-04-10T15:23:06.9464911Z,false
,-0.06255977041795849,-0.0001641045205295086,0.022474282136559484,,,2024-04-10T15:23:06.9965012Z,false
,0.04802822744678706,0.0022735344225540757,0.040429625543951984,,,2024-04-10T15:23:07.046512Z,false
,0.023000662364531306,0.06967296342402696,0.05000292505323887,,,2024-04-10T15:23:07.096522Z,false
,-0.04489197524767369,-0.043740503657609224,0.02829728920161724,,,2024-04-10T15:23:07.146533Z,false
,-0.022367643424309788,-0.019041786937229334,0.04640811543166637,,,2024-04-10T15:23:07.196543Z,false
,0.05938782585095614,0.049985608592256904,0.030394553741812703,,,2024-04-10T15:23:07.246553Z,false
,-0.014429927493911235,-0.0026962533466517924,0.04325286627113819,,,2024-04-10T15:23:07.2965642Z,false
,-0.014720215677376835,-0.021465232958178967,0.04804126959145069,,,2024-04-10T15:23:07.346574Z,false
,0.021099596249870955,0.020021500423271207,0.03637187458574772,,,2024-04-10T15:23:07.396585Z,false
,0.0025159466099925337,0.003622410014551133,0.025296353819966314,,,2024-04-10T15:23:07.446595Z,false
,0.005622990980930626,-0.014181505690794438,0.0372656085550785,,,2024-04-10T15:23:07.4966062Z,false
,0.011902473109215498,0.01575827175453305,0.033518823242187495,,,2024-04-10T15:23:07.546616Z,false
,-0.0008135996715165674,0.015318656494561583,0.038754385808110234,,,2024-04-10T15:23:07.596626Z,false
,0.021427969687711445,-0.0016889760002493858,0.0351613297522068,,,2024-04-10T15:23:07.646637Z,false
,0.007939542561303824,0.025154278468154368,0.026037527576088904,,,2024-04-10T15:23:07.6966472Z,false
,-0.011910546817816793,0.008330569439195096,0.04250058659911155,,,2024-04-10T15:23:07.746658Z,false
,-0.02047611232297495,-0.010181531068123877,0.036516836014389986,,,2024-04-10T15:23:07.7966682Z,false
,-0.008786880105640738,0.009043667878303676,0.05402794278562069,,,2024-04-10T15:23:07.846678Z,false
,0.020905808977130798,0.009743578042276203,0.03921382001340389,,,2024-04-10T15:23:07.8966892Z,false
,-0.011518131700437514,0.000875832986459136,0.03772212015092373,,,2024-04-10T15:23:07.9466993Z,false
,0.009885982187651098,-0.008683437997475266,0.03472878355383873,,,2024-04-10T15:23:07.9967101Z,false
,-0.0003389130981639027,0.009401194345392286,0.03801555013954639,,,2024-04-10T15:23:08.04672Z,false
,-0.00042164121186360717,0.014799436659738421,0.038602410116791726,,,2024-04-10T15:23:08.096731Z,false
,0.003983681074995547,0.005776354911737143,0.03231529267132282,,,2024-04-10T15:23:08.146741Z,false
,-0.005756134107615799,-0.003688808047957718,0.030071897658705708,,,2024-04-10T15:23:08.1967508Z,false
,0.012258410407416521,0.012610822307970374,0.04847323126792907,,,2024-04-10T15:23:08.246762Z,false
,-0.00006482713082805276,0.0120182632423006,0.028111995762586592,,,2024-04-10T15:23:08.296772Z,false
,-0.001408551623672247,-0.0008681428703479468,0.04351999277472496,,,2024-04-10T15:23:08.346783Z,false
,-0.0038894999855197962,0.003469667138252407,0.0474134930819273,,,2024-04-10T15:23:08.3967928Z,false
,0.0005277867337688803,-0.0027240364027209577,0.02781272055506706,,,2024-04-10T15:23:08.446803Z,false
,0.0024321042514406145,0.007649473573546856,0.04517009806931019,,,2024-04-10T15:23:08.496814Z,false
,-0.021576127720437942,0.0054030098210088905,0.03933656961023807,,,2024-04-10T15:23:08.546824Z,false
,0.01075410679168999,0.001425612356327474,0.023030746975541114,,,2024-04-10T15:23:08.5968348Z,false
,0.03262088802177459,0.01780716710835695,0.0384422511190176,,,2024-04-10T15:23:08.646845Z,false
,-0.014783563237171619,-0.002567695063538849,0.03021744360923767,,,2024-04-10T15:23:08.6968548Z,false
,0.011711864174250512,-0.004995762460678815,0.04427870218753814,,,2024-04-10T15:23:08.746866Z,false
,0.013091573295928537,-0.0024032252168282864,0.042490649726986886,,,2024-04-10T15:23:08.796876Z,false
,-0.002144702144805342,0.012945497622434049,0.0356143342167139,,,2024-04-10T15:23:08.846887Z,false
,0.021277893692534414,0.012604885757528245,0.03396481344401836,,,2024-04-10T15:23:08.8968968Z,false
,0.008894176405016333,-0.009760273448750375,0.032167408633232114,,,2024-04-10T15:23:08.946908Z,false
,-0.009168426769133656,0.0009787271053530275,0.02918400890827179,,,2024-04-10T15:23:08.996918Z,false
,0.01065060988459736,0.003376545494701713,0.03202712337970733,,,2024-04-10T15:23:09.046928Z,false
,0.016762224632687867,0.02618285433091223,0.04355331052243709,,,2024-04-10T15:23:09.0969388Z,false
,0.006672043376136571,0.00723236240632832,0.03008183453083038,,,2024-04-10T15:23:09.1469489Z,false
,0.0006796345609240233,-0.0054395059064961965,0.045347208201885224,,,2024-04-10T15:23:09.1969597Z,false
,0.0058549183069728315,0.010761541179474442,0.03381985201537609,,,2024-04-10T15:23:09.2469696Z,false
,0.009544183012656866,0.004721731292270124,0.04638298099040985,,,2024-04-10T15:23:09.29698Z,false
,-0.0012546945025213062,-0.0019513349971733986,0.030517887860536573,,,2024-04-10T15:23:09.3469908Z,false
,0.003922890798468142,-0.0061840223971754305,0.03545417521893978,,,2024-04-10T15:23:09.3970007Z,false
,0.0158298208870925,0.01555107701094821,0.04173661648929119,,,2024-04-10T15:23:09.4470116Z,false
,0.004225271278526634,-0.0030913170788437125,0.038893502017855644,,,2024-04-10T15:23:09.497022Z,false
,-0.0009731193484738468,-0.010735164629202336,0.04547580301761627,,,2024-04-10T15:23:09.5470328Z,false
,-0.007921988638304173,0.01356090784072876,0.03545592878460884,,,2024-04-10T15:23:09.5970427Z,false
,0.017529117351956666,0.024861341669876125,0.04279343206584453,,,2024-04-10T15:23:09.6470528Z,false
,0.003067516078148037,0.004748856761213392,0.0480278255879879,,,2024-04-10T15:23:09.697064Z,false
,-0.02055065713021904,-0.0028696006195619702,0.04503215090334415,,,2024-04-10T15:23:09.7470738Z,false
,-0.00642427916014567,-0.001563376859202981,0.04324234487712383,,,2024-04-10T15:23:09.797085Z,false
,0.03789627114143222,0.030055987703520803,0.025887889972329138,,,2024-04-10T15:23:09.8470948Z,false
,-0.0014197123385034502,-0.010146204026415943,0.04010404685139656,,,2024-04-10T15:23:09.8971046Z,false
,0.011483352648001164,0.017784425553586333,0.042048751178383824,,,2024-04-10T15:23:09.9471158Z,false
,-0.001114957238268107,-0.015137893100176006,0.03575695755779743,,,2024-04-10T15:23:09.997126Z,false
,-0.004106869063246995,0.0018609898325987158,0.052364393487572665,,,2024-04-10T15:23:10.0471365Z,false
,0.043793804747425016,0.03436871806979179,0.023786533778905865,,,2024-04-10T15:23:10.0971466Z,false
,-0.03344217780940235,-0.0177075791914016,0.03500935406088829,,,2024-04-10T15:23:10.1471565Z,false
,0.009611202100571245,-0.007370072110276669,0.04473755187094211,,,2024-04-10T15:23:10.1971674Z,false
,-0.029811456624232232,-0.017880634203366934,0.04054360731244087,,,2024-04-10T15:23:10.2471775Z,false
,0.035248715774714945,0.053682307685725385,0.04608779743611812,,,2024-04-10T15:23:10.2971886Z,false
,-0.010845876728370785,-0.02075735868345946,0.04338964439332485,,,2024-04-10T15:23:10.3471985Z,false
,-0.021512761894334105,-0.00023821093635633588,0.036814357656240464,,,2024-04-10T15:23:10.3972086Z,false
,0.025159959290269762,0.004249474138021469,0.030533669951558113,,,2024-04-10T15:23:10.4472195Z,false
,-0.039334249788988376,-0.012122198540810494,0.03337210824787617,,,2024-04-10T15:23:10.4972293Z,false
,0.0681313600052148,0.038147560755070295,0.0384685546040535,,,2024-04-10T15:23:10.5472404Z,false
,-0.059450461024697865,-0.03929890448097139,0.03801671918332577,,,2024-04-10T15:23:10.5972506Z,false
,0.022332024121657013,-0.002542085698246956,0.04041793510615825,,,2024-04-10T15:23:10.6472614Z,false
,-0.003285067818965763,0.006199073835834861,0.039669747087359424,,,2024-04-10T15:23:10.6972713Z,false
,0.010015472052525728,0.02254257986610755,0.038330022916197776,,,2024-04-10T15:23:10.7472817Z,false
,0.04000911684324965,-0.005539660079032183,0.03534136249423027,,,2024-04-10T15:23:10.7972925Z,false
,-0.057457314446102824,-0.018336031554359943,0.04207505466341972,,,2024-04-10T15:23:10.8473024Z,false
,0.041705417633429165,0.005613181972969323,0.04836041854321956,,,2024-04-10T15:23:10.8973133Z,false
,-0.01205053981039673,0.0028660204229876396,0.05270341618359089,,,2024-04-10T15:23:10.9473236Z,false
,0.02324217950282618,0.004191095014289021,0.028469138637185094,,,2024-04-10T15:23:10.9973335Z,false
,0.003457684439513832,0.008488116354774684,0.0489689058303833,,,2024-04-10T15:23:11.0473452Z,false
,-0.014727120342198759,-0.00711827103998512,0.04268120386302471,,,2024-04-10T15:23:11.097355Z,false
,0.016851619949191807,-0.0021796273277141153,0.029812369939684866,,,2024-04-10T15:23:11.1473661Z,false
,0.006819671685900539,0.002084478123858571,0.032356793725490565,,,2024-04-10T15:23:11.197376Z,false
,0.020008494811225682,0.016959537303075194,0.04043897789418697,,,2024-04-10T15:23:11.2473871Z,false
,-0.00783993637803942,0.0014748217929154634,0.054359951218962664,,,2024-04-10T15:23:11.2973972Z,false
,0.009210512345191092,-0.005542728818953037,0.051669981482625006,,,2024-04-10T15:23:11.347407Z,false
,0.009208265589177608,0.015112429865356533,0.05211772525012493,,,2024-04-10T15:23:11.397418Z,false
,-0.004795161854662001,-0.003766293730959296,0.032068039911985396,,,2024-04-10T15:23:11.4474284Z,false
,0.015094675012957304,0.010961630328837782,0.037906244546175,,,2024-04-10T15:23:11.4974392Z,false
,0.003682725367043167,-0.016869338268972932,0.04373685039579868,,,2024-04-10T15:23:11.547449Z,false
,-0.006518405450694263,-0.007758139846101403,0.04928279408514499,,,2024-04-10T15:23:11.5974592Z,false
,0.03336323082167655,0.013985581259895115,0.04554302303493023,,,2024-04-10T15:23:11.64747Z,false
,-0.021877521819807587,-0.012184577986225485,0.06664835490584373,,,2024-04-10T15:23:11.6974802Z,false
,0.02999134323578328,-0.009416501512378453,0.04914601596295833,,,2024-04-10T15:23:11.747491Z,false
,0.013105382625572383,0.0025922632492147383,0.08416706046164035,,,2024-04-10T15:23:11.7975012Z,false
,-0.05007215436454862,0.003171560974512249,0.03253916455507278,,,2024-04-10T15:23:11.847512Z,false
,0.04692693340769037,-0.017567056475859134,0.02833995929956436,,,2024-04-10T15:23:11.8975222Z,false
,-0.010510689957253634,0.03122886740779504,0.04614215797185898,,,2024-04-10T15:23:11.9475323Z,false
,0.006727792151365429,-0.003595814268570393,0.039704818400740624,,,2024-04-10T15:23:11.9975432Z,false
,0.0058835781458765266,0.013612236169166863,0.04972995333075523,,,2024-04-10T15:23:12.0475533Z,false
,-0.0034187224023044106,-0.005252477168105543,0.034471009400486946,,,2024-04-10T15:23:12.0975644Z,false
,0.012656816874165087,0.010820212564151733,0.04389584034979343,,,2024-04-10T15:23:12.1475745Z,false
,0.011284651738125831,0.012960585593711584,0.040457098072767254,,,2024-04-10T15:23:12.1975844Z,false
,0.0032705643695779144,-0.0023125877913087603,0.02938566896021366,,,2024-04-10T15:23:12.2475953Z,false
,0.01480760169988498,0.01305230073146522,0.02983925794661045,,,2024-04-10T15:23:12.2976054Z,false
,0.008443363897595554,0.003139120009634644,0.040465865901112556,,,2024-04-10T15:23:12.3476165Z,false
,0.0028246289666742086,-0.02001843168335035,0.013225976797938346,,,2024-04-10T15:23:12.3976264Z,false
,-0.0009448796346783637,0.007801449264865368,0.01621814435124397,,,2024-04-10T15:23:12.4476372Z,false
,0.006701123340148479,0.008350552781298756,0.041807343637943264,,,2024-04-10T15:23:12.4976474Z,false
,-0.004661160211451351,0.00036490605594590304,0.041806759116053575,,,2024-04-10T15:23:12.5476572Z,false
,0.01333179352628067,0.007510375630110502,0.0277414088845253,,,2024-04-10T15:23:12.5976684Z,false
,-0.01226109555484727,-0.003633132337965071,0.022953590086102486,,,2024-04-10T15:23:12.6476785Z,false
,0.0032852687483653424,-0.013020626951567828,0.030590953096747395,,,2024-04-10T15:23:12.6976893Z,false
,0.013000972403027116,0.002954155364166945,0.022059856116771696,,,2024-04-10T15:23:12.7476992Z,false
,-0.0006474675906822085,-0.0178358452135697,0.03777005094587803,,,2024-04-10T15:23:12.7977096Z,false
,0.007183317366521805,0.0213078321730718,0.06320785906314849,,,2024-04-10T15:23:12.8477204Z,false
,0.0094978231202811,-0.003510401007439941,0.035814825224876404,,,2024-04-10T15:23:12.8977303Z,false
,-0.022342454184126108,0.002577120479010045,0.04389993200302124,,,2024-04-10T15:23:12.9477412Z,false
,0.026513474524766205,0.005260715273488313,0.0397100790977478,,,2024-04-10T15:23:12.9977516Z,false
,-0.015280388577096163,-0.02143118455810472,0.025046762973070142,,,2024-04-10T15:23:13.0477624Z,false
,0.011803396648913621,0.004904759708978235,0.026399346625804898,,,2024-04-10T15:23:13.0977723Z,false
,0.01394219877589494,-0.0022815350659191607,0.009346505016088484,,,2024-04-10T15:23:13.1477824Z,false
,-0.01532620048020035,0.00826302062831819,0.0449561630576849,,,2024-04-10T15:23:13.1977933Z,false
,0.03439471102757379,-0.000996573289297521,0.0455570515602827,,,2024-04-10T15:23:13.2478031Z,false
,-0.01608271793592721,0.016143015022110192,0.04001695308983326,,,2024-04-10T15:23:13.2978143Z,false
,0.03384239264074713,-0.005973704114742576,0.042564884006977076,,,2024-04-10T15:23:13.3478244Z,false
,-0.0011215696421451866,-0.0015061850455589591,0.03747428286969662,,,2024-04-10T15:23:13.3978353Z,false
,-0.003932699806429445,0.00356709963073954,0.019818214669823645,,,2024-04-10T15:23:13.447845Z,false
,-0.005075513166002929,-0.00525070533612743,0.030590953096747395,,,2024-04-10T15:23:13.4978555Z,false
